PING 10.0.0.11 (10.0.0.11) 56(84) bytes of data.
no answer yet for icmp_seq=213
64 bytes from 10.0.0.11: icmp_seq=195 ttl=64 time=4009 ms
no answer yet for icmp_seq=214
no answer yet for icmp_seq=215
64 bytes from 10.0.0.11: icmp_seq=196 ttl=64 time=4124 ms
no answer yet for icmp_seq=216
64 bytes from 10.0.0.11: icmp_seq=197 ttl=64 time=4242 ms
no answer yet for icmp_seq=217
no answer yet for icmp_seq=218
no answer yet for icmp_seq=219
64 bytes from 10.0.0.11: icmp_seq=199 ttl=64 time=4444 ms
no answer yet for icmp_seq=220
no answer yet for icmp_seq=221
no answer yet for icmp_seq=222
64 bytes from 10.0.0.11: icmp_seq=201 ttl=64 time=4659 ms
no answer yet for icmp_seq=223
no answer yet for icmp_seq=224
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
64 bytes from 10.0.0.11: icmp_seq=203 ttl=64 time=4906 ms
no answer yet for icmp_seq=227
64 bytes from 10.0.0.11: icmp_seq=204 ttl=64 time=5016 ms
no answer yet for icmp_seq=228
no answer yet for icmp_seq=229
no answer yet for icmp_seq=230
64 bytes from 10.0.0.11: icmp_seq=206 ttl=64 time=5188 ms
no answer yet for icmp_seq=231
64 bytes from 10.0.0.11: icmp_seq=207 ttl=64 time=5254 ms
no answer yet for icmp_seq=232
no answer yet for icmp_seq=233
no answer yet for icmp_seq=234
64 bytes from 10.0.0.11: icmp_seq=209 ttl=64 time=5369 ms
no answer yet for icmp_seq=235
64 bytes from 10.0.0.11: icmp_seq=210 ttl=64 time=5436 ms
no answer yet for icmp_seq=236
no answer yet for icmp_seq=237
64 bytes from 10.0.0.11: icmp_seq=211 ttl=64 time=5512 ms
no answer yet for icmp_seq=238
no answer yet for icmp_seq=239
no answer yet for icmp_seq=240
64 bytes from 10.0.0.11: icmp_seq=213 ttl=64 time=5715 ms
no answer yet for icmp_seq=241
no answer yet for icmp_seq=242
no answer yet for icmp_seq=243
no answer yet for icmp_seq=244
64 bytes from 10.0.0.11: icmp_seq=216 ttl=64 time=5887 ms
no answer yet for icmp_seq=245
no answer yet for icmp_seq=246
64 bytes from 10.0.0.11: icmp_seq=218 ttl=64 time=6038 ms
no answer yet for icmp_seq=247
no answer yet for icmp_seq=248
64 bytes from 10.0.0.11: icmp_seq=219 ttl=64 time=6097 ms
no answer yet for icmp_seq=249
no answer yet for icmp_seq=250
64 bytes from 10.0.0.11: icmp_seq=221 ttl=64 time=6196 ms
no answer yet for icmp_seq=251
no answer yet for icmp_seq=252
64 bytes from 10.0.0.11: icmp_seq=222 ttl=64 time=6290 ms
no answer yet for icmp_seq=253
no answer yet for icmp_seq=254
no answer yet for icmp_seq=255
no answer yet for icmp_seq=256
no answer yet for icmp_seq=257
64 bytes from 10.0.0.11: icmp_seq=226 ttl=64 time=6574 ms
no answer yet for icmp_seq=258
no answer yet for icmp_seq=259
no answer yet for icmp_seq=260
64 bytes from 10.0.0.11: icmp_seq=228 ttl=64 time=6762 ms
no answer yet for icmp_seq=261
no answer yet for icmp_seq=262
no answer yet for icmp_seq=263
no answer yet for icmp_seq=264
64 bytes from 10.0.0.11: icmp_seq=231 ttl=64 time=6955 ms
no answer yet for icmp_seq=265
no answer yet for icmp_seq=266
64 bytes from 10.0.0.11: icmp_seq=233 ttl=64 time=7109 ms
no answer yet for icmp_seq=267
no answer yet for icmp_seq=268
no answer yet for icmp_seq=269
no answer yet for icmp_seq=270
no answer yet for icmp_seq=271
no answer yet for icmp_seq=272
no answer yet for icmp_seq=273
no answer yet for icmp_seq=274
no answer yet for icmp_seq=275
64 bytes from 10.0.0.11: icmp_seq=240 ttl=64 time=7457 ms
no answer yet for icmp_seq=276
64 bytes from 10.0.0.11: icmp_seq=241 ttl=64 time=7476 ms
no answer yet for icmp_seq=277
no answer yet for icmp_seq=278
no answer yet for icmp_seq=279
no answer yet for icmp_seq=280
no answer yet for icmp_seq=281
64 bytes from 10.0.0.11: icmp_seq=245 ttl=64 time=7641 ms
no answer yet for icmp_seq=282
64 bytes from 10.0.0.11: icmp_seq=246 ttl=64 time=7670 ms
no answer yet for icmp_seq=283
no answer yet for icmp_seq=284
no answer yet for icmp_seq=285
no answer yet for icmp_seq=286
no answer yet for icmp_seq=287
64 bytes from 10.0.0.11: icmp_seq=250 ttl=64 time=7802 ms
no answer yet for icmp_seq=288
64 bytes from 10.0.0.11: icmp_seq=252 ttl=64 time=8245 ms
no answer yet for icmp_seq=289
64 bytes from 10.0.0.11: icmp_seq=254 ttl=64 time=8338 ms
no answer yet for icmp_seq=290
64 bytes from 10.0.0.11: icmp_seq=255 ttl=64 time=8339 ms
no answer yet for icmp_seq=291
64 bytes from 10.0.0.11: icmp_seq=256 ttl=64 time=8380 ms
no answer yet for icmp_seq=292
64 bytes from 10.0.0.11: icmp_seq=261 ttl=64 time=7828 ms
no answer yet for icmp_seq=293
no answer yet for icmp_seq=294
no answer yet for icmp_seq=295
no answer yet for icmp_seq=296
no answer yet for icmp_seq=297
no answer yet for icmp_seq=298
no answer yet for icmp_seq=299
no answer yet for icmp_seq=300
64 bytes from 10.0.0.11: icmp_seq=280 ttl=64 time=6534 ms
no answer yet for icmp_seq=301
no answer yet for icmp_seq=302
no answer yet for icmp_seq=303
no answer yet for icmp_seq=304
no answer yet for icmp_seq=305
no answer yet for icmp_seq=306
no answer yet for icmp_seq=307
64 bytes from 10.0.0.11: icmp_seq=305 ttl=64 time=658 ms
64 bytes from 10.0.0.11: icmp_seq=306 ttl=64 time=504 ms
64 bytes from 10.0.0.11: icmp_seq=307 ttl=64 time=307 ms
64 bytes from 10.0.0.11: icmp_seq=308 ttl=64 time=117 ms
64 bytes from 10.0.0.11: icmp_seq=309 ttl=64 time=27.1 ms
64 bytes from 10.0.0.11: icmp_seq=310 ttl=64 time=33.9 ms
64 bytes from 10.0.0.11: icmp_seq=311 ttl=64 time=25.0 ms
64 bytes from 10.0.0.11: icmp_seq=312 ttl=64 time=23.4 ms
64 bytes from 10.0.0.11: icmp_seq=313 ttl=64 time=23.7 ms
64 bytes from 10.0.0.11: icmp_seq=314 ttl=64 time=25.2 ms
64 bytes from 10.0.0.11: icmp_seq=315 ttl=64 time=24.6 ms
64 bytes from 10.0.0.11: icmp_seq=316 ttl=64 time=30.5 ms
64 bytes from 10.0.0.11: icmp_seq=317 ttl=64 time=26.5 ms
64 bytes from 10.0.0.11: icmp_seq=318 ttl=64 time=24.2 ms
64 bytes from 10.0.0.11: icmp_seq=319 ttl=64 time=30.1 ms
64 bytes from 10.0.0.11: icmp_seq=320 ttl=64 time=24.0 ms
no answer yet for icmp_seq=321
no answer yet for icmp_seq=322
no answer yet for icmp_seq=323
64 bytes from 10.0.0.11: icmp_seq=321 ttl=64 time=786 ms
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
no answer yet for icmp_seq=328
64 bytes from 10.0.0.11: icmp_seq=322 ttl=64 time=2353 ms
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
no answer yet for icmp_seq=334
no answer yet for icmp_seq=335
no answer yet for icmp_seq=336
no answer yet for icmp_seq=337
64 bytes from 10.0.0.11: icmp_seq=323 ttl=64 time=9503 ms
no answer yet for icmp_seq=338
64 bytes from 10.0.0.11: icmp_seq=324 ttl=64 time=10148 ms
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
no answer yet for icmp_seq=344
no answer yet for icmp_seq=345
no answer yet for icmp_seq=346
no answer yet for icmp_seq=347
no answer yet for icmp_seq=348
no answer yet for icmp_seq=349
64 bytes from 10.0.0.11: icmp_seq=342 ttl=64 time=8071 ms
64 bytes from 10.0.0.11: icmp_seq=343 ttl=64 time=6893 ms
64 bytes from 10.0.0.11: icmp_seq=344 ttl=64 time=6067 ms
64 bytes from 10.0.0.11: icmp_seq=345 ttl=64 time=5068 ms
64 bytes from 10.0.0.11: icmp_seq=346 ttl=64 time=4080 ms
64 bytes from 10.0.0.11: icmp_seq=347 ttl=64 time=3084 ms
64 bytes from 10.0.0.11: icmp_seq=348 ttl=64 time=2053 ms
64 bytes from 10.0.0.11: icmp_seq=349 ttl=64 time=1085 ms
64 bytes from 10.0.0.11: icmp_seq=350 ttl=64 time=78.9 ms
no answer yet for icmp_seq=351
no answer yet for icmp_seq=352
64 bytes from 10.0.0.11: icmp_seq=351 ttl=64 time=507 ms
64 bytes from 10.0.0.11: icmp_seq=352 ttl=64 time=301 ms
64 bytes from 10.0.0.11: icmp_seq=353 ttl=64 time=105 ms
64 bytes from 10.0.0.11: icmp_seq=354 ttl=64 time=23.0 ms
64 bytes from 10.0.0.11: icmp_seq=355 ttl=64 time=22.2 ms
64 bytes from 10.0.0.11: icmp_seq=356 ttl=64 time=22.7 ms
64 bytes from 10.0.0.11: icmp_seq=357 ttl=64 time=23.9 ms
64 bytes from 10.0.0.11: icmp_seq=358 ttl=64 time=25.9 ms
64 bytes from 10.0.0.11: icmp_seq=359 ttl=64 time=24.4 ms
64 bytes from 10.0.0.11: icmp_seq=360 ttl=64 time=23.7 ms
64 bytes from 10.0.0.11: icmp_seq=361 ttl=64 time=23.8 ms
64 bytes from 10.0.0.11: icmp_seq=362 ttl=64 time=24.9 ms
64 bytes from 10.0.0.11: icmp_seq=363 ttl=64 time=24.1 ms
64 bytes from 10.0.0.11: icmp_seq=364 ttl=64 time=23.0 ms
64 bytes from 10.0.0.11: icmp_seq=365 ttl=64 time=22.8 ms
64 bytes from 10.0.0.11: icmp_seq=366 ttl=64 time=25.8 ms
64 bytes from 10.0.0.11: icmp_seq=367 ttl=64 time=26.5 ms
64 bytes from 10.0.0.11: icmp_seq=368 ttl=64 time=22.7 ms
64 bytes from 10.0.0.11: icmp_seq=369 ttl=64 time=26.7 ms
no answer yet for icmp_seq=370
no answer yet for icmp_seq=371
no answer yet for icmp_seq=372
no answer yet for icmp_seq=373
no answer yet for icmp_seq=374
no answer yet for icmp_seq=375
no answer yet for icmp_seq=376
no answer yet for icmp_seq=377
no answer yet for icmp_seq=378
no answer yet for icmp_seq=379
no answer yet for icmp_seq=380
no answer yet for icmp_seq=381
no answer yet for icmp_seq=382
64 bytes from 10.0.0.11: icmp_seq=374 ttl=64 time=8222 ms
64 bytes from 10.0.0.11: icmp_seq=375 ttl=64 time=7212 ms
64 bytes from 10.0.0.11: icmp_seq=377 ttl=64 time=5252 ms
64 bytes from 10.0.0.11: icmp_seq=376 ttl=64 time=6255 ms
64 bytes from 10.0.0.11: icmp_seq=378 ttl=64 time=4261 ms
64 bytes from 10.0.0.11: icmp_seq=379 ttl=64 time=3255 ms
64 bytes from 10.0.0.11: icmp_seq=380 ttl=64 time=2259 ms
64 bytes from 10.0.0.11: icmp_seq=381 ttl=64 time=2057 ms
no answer yet for icmp_seq=383
64 bytes from 10.0.0.11: icmp_seq=382 ttl=64 time=1271 ms
64 bytes from 10.0.0.11: icmp_seq=383 ttl=64 time=272 ms
no answer yet for icmp_seq=384
64 bytes from 10.0.0.11: icmp_seq=384 ttl=64 time=570 ms
no answer yet for icmp_seq=385
no answer yet for icmp_seq=386
64 bytes from 10.0.0.11: icmp_seq=385 ttl=64 time=585 ms
no answer yet for icmp_seq=387
64 bytes from 10.0.0.11: icmp_seq=386 ttl=64 time=1280 ms
64 bytes from 10.0.0.11: icmp_seq=387 ttl=64 time=1163 ms
no answer yet for icmp_seq=388
no answer yet for icmp_seq=389
