PING 10.0.0.12 (10.0.0.12) 56(84) bytes of data.
64 bytes from 10.0.0.12: icmp_seq=63 ttl=64 time=41.1 ms
64 bytes from 10.0.0.12: icmp_seq=64 ttl=64 time=105 ms
64 bytes from 10.0.0.12: icmp_seq=65 ttl=64 time=44.0 ms
64 bytes from 10.0.0.12: icmp_seq=66 ttl=64 time=38.5 ms
64 bytes from 10.0.0.12: icmp_seq=67 ttl=64 time=44.3 ms
64 bytes from 10.0.0.12: icmp_seq=68 ttl=64 time=39.3 ms
64 bytes from 10.0.0.12: icmp_seq=69 ttl=64 time=29.1 ms
64 bytes from 10.0.0.12: icmp_seq=70 ttl=64 time=36.5 ms
64 bytes from 10.0.0.12: icmp_seq=71 ttl=64 time=45.7 ms
64 bytes from 10.0.0.12: icmp_seq=72 ttl=64 time=30.2 ms
64 bytes from 10.0.0.12: icmp_seq=73 ttl=64 time=53.0 ms
64 bytes from 10.0.0.12: icmp_seq=74 ttl=64 time=39.6 ms
64 bytes from 10.0.0.12: icmp_seq=75 ttl=64 time=26.8 ms
64 bytes from 10.0.0.12: icmp_seq=76 ttl=64 time=55.1 ms
64 bytes from 10.0.0.12: icmp_seq=77 ttl=64 time=28.8 ms
64 bytes from 10.0.0.12: icmp_seq=78 ttl=64 time=26.7 ms
64 bytes from 10.0.0.12: icmp_seq=79 ttl=64 time=48.4 ms
64 bytes from 10.0.0.12: icmp_seq=80 ttl=64 time=25.9 ms
64 bytes from 10.0.0.12: icmp_seq=81 ttl=64 time=37.5 ms
64 bytes from 10.0.0.12: icmp_seq=82 ttl=64 time=48.3 ms
64 bytes from 10.0.0.12: icmp_seq=83 ttl=64 time=39.1 ms
64 bytes from 10.0.0.12: icmp_seq=84 ttl=64 time=43.0 ms
64 bytes from 10.0.0.12: icmp_seq=85 ttl=64 time=41.0 ms
64 bytes from 10.0.0.12: icmp_seq=86 ttl=64 time=30.7 ms
64 bytes from 10.0.0.12: icmp_seq=87 ttl=64 time=30.9 ms
64 bytes from 10.0.0.12: icmp_seq=88 ttl=64 time=43.4 ms
64 bytes from 10.0.0.12: icmp_seq=89 ttl=64 time=29.1 ms
64 bytes from 10.0.0.12: icmp_seq=90 ttl=64 time=27.6 ms
64 bytes from 10.0.0.12: icmp_seq=91 ttl=64 time=28.0 ms
64 bytes from 10.0.0.12: icmp_seq=92 ttl=64 time=44.3 ms
64 bytes from 10.0.0.12: icmp_seq=93 ttl=64 time=54.6 ms
64 bytes from 10.0.0.12: icmp_seq=94 ttl=64 time=40.1 ms
64 bytes from 10.0.0.12: icmp_seq=95 ttl=64 time=46.2 ms
64 bytes from 10.0.0.12: icmp_seq=96 ttl=64 time=40.8 ms
64 bytes from 10.0.0.12: icmp_seq=97 ttl=64 time=37.0 ms
64 bytes from 10.0.0.12: icmp_seq=98 ttl=64 time=27.1 ms
64 bytes from 10.0.0.12: icmp_seq=99 ttl=64 time=31.8 ms
64 bytes from 10.0.0.12: icmp_seq=100 ttl=64 time=28.5 ms
64 bytes from 10.0.0.12: icmp_seq=101 ttl=64 time=26.7 ms
64 bytes from 10.0.0.12: icmp_seq=102 ttl=64 time=40.3 ms
64 bytes from 10.0.0.12: icmp_seq=103 ttl=64 time=35.0 ms
64 bytes from 10.0.0.12: icmp_seq=104 ttl=64 time=51.0 ms
64 bytes from 10.0.0.12: icmp_seq=105 ttl=64 time=46.4 ms
64 bytes from 10.0.0.12: icmp_seq=106 ttl=64 time=25.6 ms
64 bytes from 10.0.0.12: icmp_seq=107 ttl=64 time=36.8 ms
64 bytes from 10.0.0.12: icmp_seq=108 ttl=64 time=27.4 ms
64 bytes from 10.0.0.12: icmp_seq=109 ttl=64 time=49.3 ms
64 bytes from 10.0.0.12: icmp_seq=110 ttl=64 time=38.6 ms
64 bytes from 10.0.0.12: icmp_seq=111 ttl=64 time=31.8 ms
64 bytes from 10.0.0.12: icmp_seq=112 ttl=64 time=41.0 ms
64 bytes from 10.0.0.12: icmp_seq=113 ttl=64 time=35.4 ms
64 bytes from 10.0.0.12: icmp_seq=114 ttl=64 time=28.6 ms
64 bytes from 10.0.0.12: icmp_seq=115 ttl=64 time=51.6 ms
64 bytes from 10.0.0.12: icmp_seq=116 ttl=64 time=28.7 ms
64 bytes from 10.0.0.12: icmp_seq=117 ttl=64 time=28.9 ms
64 bytes from 10.0.0.12: icmp_seq=118 ttl=64 time=27.8 ms
64 bytes from 10.0.0.12: icmp_seq=119 ttl=64 time=54.6 ms
64 bytes from 10.0.0.12: icmp_seq=120 ttl=64 time=44.9 ms
64 bytes from 10.0.0.12: icmp_seq=121 ttl=64 time=27.2 ms
64 bytes from 10.0.0.12: icmp_seq=122 ttl=64 time=41.4 ms
64 bytes from 10.0.0.12: icmp_seq=123 ttl=64 time=32.6 ms
64 bytes from 10.0.0.12: icmp_seq=124 ttl=64 time=40.9 ms
64 bytes from 10.0.0.12: icmp_seq=125 ttl=64 time=37.3 ms
64 bytes from 10.0.0.12: icmp_seq=126 ttl=64 time=26.8 ms
64 bytes from 10.0.0.12: icmp_seq=127 ttl=64 time=43.6 ms
64 bytes from 10.0.0.12: icmp_seq=128 ttl=64 time=38.1 ms
64 bytes from 10.0.0.12: icmp_seq=129 ttl=64 time=63.6 ms
64 bytes from 10.0.0.12: icmp_seq=130 ttl=64 time=44.5 ms
64 bytes from 10.0.0.12: icmp_seq=131 ttl=64 time=50.9 ms
64 bytes from 10.0.0.12: icmp_seq=132 ttl=64 time=30.0 ms
64 bytes from 10.0.0.12: icmp_seq=133 ttl=64 time=32.7 ms
64 bytes from 10.0.0.12: icmp_seq=134 ttl=64 time=52.3 ms
64 bytes from 10.0.0.12: icmp_seq=135 ttl=64 time=29.0 ms
64 bytes from 10.0.0.12: icmp_seq=136 ttl=64 time=39.0 ms
64 bytes from 10.0.0.12: icmp_seq=137 ttl=64 time=43.1 ms
64 bytes from 10.0.0.12: icmp_seq=138 ttl=64 time=45.5 ms
64 bytes from 10.0.0.12: icmp_seq=139 ttl=64 time=28.3 ms
64 bytes from 10.0.0.12: icmp_seq=140 ttl=64 time=26.4 ms
64 bytes from 10.0.0.12: icmp_seq=141 ttl=64 time=33.6 ms
64 bytes from 10.0.0.12: icmp_seq=142 ttl=64 time=40.4 ms
64 bytes from 10.0.0.12: icmp_seq=143 ttl=64 time=30.9 ms
64 bytes from 10.0.0.12: icmp_seq=144 ttl=64 time=36.7 ms
64 bytes from 10.0.0.12: icmp_seq=145 ttl=64 time=27.8 ms
64 bytes from 10.0.0.12: icmp_seq=146 ttl=64 time=37.6 ms
64 bytes from 10.0.0.12: icmp_seq=147 ttl=64 time=39.7 ms
64 bytes from 10.0.0.12: icmp_seq=148 ttl=64 time=49.0 ms
64 bytes from 10.0.0.12: icmp_seq=149 ttl=64 time=46.5 ms
64 bytes from 10.0.0.12: icmp_seq=150 ttl=64 time=38.0 ms
64 bytes from 10.0.0.12: icmp_seq=151 ttl=64 time=28.4 ms
64 bytes from 10.0.0.12: icmp_seq=152 ttl=64 time=27.1 ms
64 bytes from 10.0.0.12: icmp_seq=153 ttl=64 time=37.1 ms
64 bytes from 10.0.0.12: icmp_seq=154 ttl=64 time=34.0 ms
64 bytes from 10.0.0.12: icmp_seq=155 ttl=64 time=43.0 ms
64 bytes from 10.0.0.12: icmp_seq=156 ttl=64 time=28.6 ms
64 bytes from 10.0.0.12: icmp_seq=157 ttl=64 time=27.1 ms
64 bytes from 10.0.0.12: icmp_seq=158 ttl=64 time=27.1 ms
64 bytes from 10.0.0.12: icmp_seq=159 ttl=64 time=30.6 ms
64 bytes from 10.0.0.12: icmp_seq=160 ttl=64 time=32.6 ms
64 bytes from 10.0.0.12: icmp_seq=161 ttl=64 time=39.0 ms
64 bytes from 10.0.0.12: icmp_seq=162 ttl=64 time=33.0 ms
no answer yet for icmp_seq=163
64 bytes from 10.0.0.12: icmp_seq=163 ttl=64 time=1364 ms
no answer yet for icmp_seq=164
no answer yet for icmp_seq=165
no answer yet for icmp_seq=166
no answer yet for icmp_seq=167
no answer yet for icmp_seq=168
no answer yet for icmp_seq=169
no answer yet for icmp_seq=170
no answer yet for icmp_seq=171
no answer yet for icmp_seq=172
64 bytes from 10.0.0.12: icmp_seq=166 ttl=64 time=3168 ms
64 bytes from 10.0.0.12: icmp_seq=167 ttl=64 time=2180 ms
64 bytes from 10.0.0.12: icmp_seq=168 ttl=64 time=1179 ms
64 bytes from 10.0.0.12: icmp_seq=169 ttl=64 time=1000 ms
64 bytes from 10.0.0.12: icmp_seq=170 ttl=64 time=762 ms
64 bytes from 10.0.0.12: icmp_seq=171 ttl=64 time=479 ms
64 bytes from 10.0.0.12: icmp_seq=172 ttl=64 time=275 ms
64 bytes from 10.0.0.12: icmp_seq=173 ttl=64 time=92.7 ms
64 bytes from 10.0.0.12: icmp_seq=174 ttl=64 time=162 ms
no answer yet for icmp_seq=175
64 bytes from 10.0.0.12: icmp_seq=175 ttl=64 time=344 ms
no answer yet for icmp_seq=176
no answer yet for icmp_seq=177
64 bytes from 10.0.0.12: icmp_seq=176 ttl=64 time=538 ms
no answer yet for icmp_seq=178
no answer yet for icmp_seq=179
64 bytes from 10.0.0.12: icmp_seq=177 ttl=64 time=703 ms
no answer yet for icmp_seq=180
no answer yet for icmp_seq=181
64 bytes from 10.0.0.12: icmp_seq=178 ttl=64 time=904 ms
no answer yet for icmp_seq=182
no answer yet for icmp_seq=183
64 bytes from 10.0.0.12: icmp_seq=179 ttl=64 time=1080 ms
no answer yet for icmp_seq=184
no answer yet for icmp_seq=185
64 bytes from 10.0.0.12: icmp_seq=180 ttl=64 time=1282 ms
no answer yet for icmp_seq=186
no answer yet for icmp_seq=187
64 bytes from 10.0.0.12: icmp_seq=181 ttl=64 time=1453 ms
no answer yet for icmp_seq=188
no answer yet for icmp_seq=189
64 bytes from 10.0.0.12: icmp_seq=182 ttl=64 time=1637 ms
no answer yet for icmp_seq=190
64 bytes from 10.0.0.12: icmp_seq=183 ttl=64 time=1813 ms
no answer yet for icmp_seq=191
no answer yet for icmp_seq=192
64 bytes from 10.0.0.12: icmp_seq=184 ttl=64 time=1985 ms
no answer yet for icmp_seq=193
no answer yet for icmp_seq=194
64 bytes from 10.0.0.12: icmp_seq=185 ttl=64 time=2154 ms
no answer yet for icmp_seq=195
no answer yet for icmp_seq=196
64 bytes from 10.0.0.12: icmp_seq=186 ttl=64 time=2333 ms
no answer yet for icmp_seq=197
no answer yet for icmp_seq=198
64 bytes from 10.0.0.12: icmp_seq=187 ttl=64 time=2492 ms
no answer yet for icmp_seq=199
64 bytes from 10.0.0.12: icmp_seq=188 ttl=64 time=2609 ms
no answer yet for icmp_seq=200
no answer yet for icmp_seq=201
no answer yet for icmp_seq=202
no answer yet for icmp_seq=203
no answer yet for icmp_seq=204
no answer yet for icmp_seq=205
no answer yet for icmp_seq=206
64 bytes from 10.0.0.12: icmp_seq=192 ttl=64 time=3108 ms
no answer yet for icmp_seq=207
64 bytes from 10.0.0.12: icmp_seq=193 ttl=64 time=3237 ms
no answer yet for icmp_seq=208
no answer yet for icmp_seq=209
64 bytes from 10.0.0.12: icmp_seq=194 ttl=64 time=3368 ms
no answer yet for icmp_seq=210
no answer yet for icmp_seq=211
no answer yet for icmp_seq=212
64 bytes from 10.0.0.12: icmp_seq=196 ttl=64 time=3574 ms
no answer yet for icmp_seq=213
no answer yet for icmp_seq=214
64 bytes from 10.0.0.12: icmp_seq=197 ttl=64 time=3681 ms
no answer yet for icmp_seq=215
no answer yet for icmp_seq=216
no answer yet for icmp_seq=217
no answer yet for icmp_seq=218
no answer yet for icmp_seq=219
64 bytes from 10.0.0.12: icmp_seq=201 ttl=64 time=3979 ms
no answer yet for icmp_seq=220
no answer yet for icmp_seq=221
no answer yet for icmp_seq=222
64 bytes from 10.0.0.12: icmp_seq=203 ttl=64 time=4174 ms
no answer yet for icmp_seq=223
64 bytes from 10.0.0.12: icmp_seq=204 ttl=64 time=4270 ms
no answer yet for icmp_seq=224
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
64 bytes from 10.0.0.12: icmp_seq=206 ttl=64 time=4448 ms
no answer yet for icmp_seq=227
no answer yet for icmp_seq=228
no answer yet for icmp_seq=229
64 bytes from 10.0.0.12: icmp_seq=208 ttl=64 time=4639 ms
no answer yet for icmp_seq=230
no answer yet for icmp_seq=231
64 bytes from 10.0.0.12: icmp_seq=209 ttl=64 time=4691 ms
no answer yet for icmp_seq=232
64 bytes from 10.0.0.12: icmp_seq=210 ttl=64 time=4787 ms
no answer yet for icmp_seq=233
64 bytes from 10.0.0.12: icmp_seq=211 ttl=64 time=4848 ms
no answer yet for icmp_seq=234
64 bytes from 10.0.0.12: icmp_seq=212 ttl=64 time=4881 ms
no answer yet for icmp_seq=235
no answer yet for icmp_seq=236
64 bytes from 10.0.0.12: icmp_seq=213 ttl=64 time=4909 ms
no answer yet for icmp_seq=237
64 bytes from 10.0.0.12: icmp_seq=214 ttl=64 time=4969 ms
no answer yet for icmp_seq=238
no answer yet for icmp_seq=239
no answer yet for icmp_seq=240
no answer yet for icmp_seq=241
64 bytes from 10.0.0.12: icmp_seq=217 ttl=64 time=5142 ms
no answer yet for icmp_seq=242
no answer yet for icmp_seq=243
no answer yet for icmp_seq=244
no answer yet for icmp_seq=245
no answer yet for icmp_seq=246
64 bytes from 10.0.0.12: icmp_seq=221 ttl=64 time=5318 ms
no answer yet for icmp_seq=247
no answer yet for icmp_seq=248
64 bytes from 10.0.0.12: icmp_seq=223 ttl=64 time=5401 ms
no answer yet for icmp_seq=249
64 bytes from 10.0.0.12: icmp_seq=224 ttl=64 time=5428 ms
no answer yet for icmp_seq=250
64 bytes from 10.0.0.12: icmp_seq=225 ttl=64 time=5468 ms
no answer yet for icmp_seq=251
no answer yet for icmp_seq=252
no answer yet for icmp_seq=253
no answer yet for icmp_seq=254
64 bytes from 10.0.0.12: icmp_seq=228 ttl=64 time=5636 ms
no answer yet for icmp_seq=255
64 bytes from 10.0.0.12: icmp_seq=229 ttl=64 time=5666 ms
no answer yet for icmp_seq=256
no answer yet for icmp_seq=257
no answer yet for icmp_seq=258
no answer yet for icmp_seq=259
no answer yet for icmp_seq=260
64 bytes from 10.0.0.12: icmp_seq=233 ttl=64 time=5852 ms
no answer yet for icmp_seq=261
no answer yet for icmp_seq=262
no answer yet for icmp_seq=263
no answer yet for icmp_seq=264
64 bytes from 10.0.0.12: icmp_seq=236 ttl=64 time=5948 ms
no answer yet for icmp_seq=265
64 bytes from 10.0.0.12: icmp_seq=237 ttl=64 time=6039 ms
no answer yet for icmp_seq=266
no answer yet for icmp_seq=267
no answer yet for icmp_seq=268
no answer yet for icmp_seq=269
no answer yet for icmp_seq=270
64 bytes from 10.0.0.12: icmp_seq=241 ttl=64 time=6210 ms
no answer yet for icmp_seq=271
no answer yet for icmp_seq=272
64 bytes from 10.0.0.12: icmp_seq=243 ttl=64 time=6229 ms
no answer yet for icmp_seq=273
no answer yet for icmp_seq=274
64 bytes from 10.0.0.12: icmp_seq=245 ttl=64 time=6293 ms
no answer yet for icmp_seq=275
no answer yet for icmp_seq=276
no answer yet for icmp_seq=277
64 bytes from 10.0.0.12: icmp_seq=247 ttl=64 time=6304 ms
no answer yet for icmp_seq=278
64 bytes from 10.0.0.12: icmp_seq=248 ttl=64 time=6328 ms
no answer yet for icmp_seq=279
no answer yet for icmp_seq=280
64 bytes from 10.0.0.12: icmp_seq=250 ttl=64 time=6392 ms
no answer yet for icmp_seq=281
64 bytes from 10.0.0.12: icmp_seq=251 ttl=64 time=6400 ms
no answer yet for icmp_seq=282
no answer yet for icmp_seq=283
64 bytes from 10.0.0.12: icmp_seq=253 ttl=64 time=6444 ms
no answer yet for icmp_seq=284
no answer yet for icmp_seq=285
64 bytes from 10.0.0.12: icmp_seq=254 ttl=64 time=6504 ms
no answer yet for icmp_seq=286
no answer yet for icmp_seq=287
64 bytes from 10.0.0.12: icmp_seq=256 ttl=64 time=6558 ms
no answer yet for icmp_seq=288
no answer yet for icmp_seq=289
64 bytes from 10.0.0.12: icmp_seq=258 ttl=64 time=6639 ms
no answer yet for icmp_seq=290
no answer yet for icmp_seq=291
64 bytes from 10.0.0.12: icmp_seq=263 ttl=64 time=6671 ms
no answer yet for icmp_seq=292
64 bytes from 10.0.0.12: icmp_seq=264 ttl=64 time=6725 ms
no answer yet for icmp_seq=293
64 bytes from 10.0.0.12: icmp_seq=265 ttl=64 time=6723 ms
64 bytes from 10.0.0.12: icmp_seq=266 ttl=64 time=6753 ms
no answer yet for icmp_seq=294
64 bytes from 10.0.0.12: icmp_seq=267 ttl=64 time=6767 ms
no answer yet for icmp_seq=295
64 bytes from 10.0.0.12: icmp_seq=268 ttl=64 time=6800 ms
no answer yet for icmp_seq=296
no answer yet for icmp_seq=297
64 bytes from 10.0.0.12: icmp_seq=276 ttl=64 time=5958 ms
no answer yet for icmp_seq=298
no answer yet for icmp_seq=299
no answer yet for icmp_seq=300
no answer yet for icmp_seq=301
64 bytes from 10.0.0.12: icmp_seq=283 ttl=64 time=5474 ms
no answer yet for icmp_seq=302
no answer yet for icmp_seq=303
64 bytes from 10.0.0.12: icmp_seq=284 ttl=64 time=5647 ms
no answer yet for icmp_seq=304
no answer yet for icmp_seq=305
no answer yet for icmp_seq=306
no answer yet for icmp_seq=307
no answer yet for icmp_seq=308
no answer yet for icmp_seq=309
no answer yet for icmp_seq=310
64 bytes from 10.0.0.12: icmp_seq=308 ttl=64 time=747 ms
64 bytes from 10.0.0.12: icmp_seq=309 ttl=64 time=573 ms
64 bytes from 10.0.0.12: icmp_seq=310 ttl=64 time=396 ms
no answer yet for icmp_seq=311
64 bytes from 10.0.0.12: icmp_seq=311 ttl=64 time=205 ms
64 bytes from 10.0.0.12: icmp_seq=312 ttl=64 time=116 ms
64 bytes from 10.0.0.12: icmp_seq=313 ttl=64 time=70.5 ms
64 bytes from 10.0.0.12: icmp_seq=314 ttl=64 time=26.5 ms
64 bytes from 10.0.0.12: icmp_seq=315 ttl=64 time=27.5 ms
64 bytes from 10.0.0.12: icmp_seq=316 ttl=64 time=32.5 ms
64 bytes from 10.0.0.12: icmp_seq=317 ttl=64 time=37.3 ms
64 bytes from 10.0.0.12: icmp_seq=318 ttl=64 time=32.3 ms
64 bytes from 10.0.0.12: icmp_seq=319 ttl=64 time=35.4 ms
64 bytes from 10.0.0.12: icmp_seq=320 ttl=64 time=29.5 ms
64 bytes from 10.0.0.12: icmp_seq=321 ttl=64 time=25.0 ms
64 bytes from 10.0.0.12: icmp_seq=322 ttl=64 time=33.1 ms
64 bytes from 10.0.0.12: icmp_seq=323 ttl=64 time=26.7 ms
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
no answer yet for icmp_seq=328
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
no answer yet for icmp_seq=334
no answer yet for icmp_seq=335
no answer yet for icmp_seq=336
no answer yet for icmp_seq=337
64 bytes from 10.0.0.12: icmp_seq=324 ttl=64 time=10126 ms
no answer yet for icmp_seq=338
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
no answer yet for icmp_seq=344
no answer yet for icmp_seq=345
no answer yet for icmp_seq=346
no answer yet for icmp_seq=347
no answer yet for icmp_seq=348
64 bytes from 10.0.0.12: icmp_seq=335 ttl=64 time=14070 ms
no answer yet for icmp_seq=349
no answer yet for icmp_seq=350
no answer yet for icmp_seq=351
64 bytes from 10.0.0.12: icmp_seq=349 ttl=64 time=1526 ms
64 bytes from 10.0.0.12: icmp_seq=350 ttl=64 time=546 ms
64 bytes from 10.0.0.12: icmp_seq=351 ttl=64 time=351 ms
64 bytes from 10.0.0.12: icmp_seq=352 ttl=64 time=151 ms
64 bytes from 10.0.0.12: icmp_seq=353 ttl=64 time=27.4 ms
64 bytes from 10.0.0.12: icmp_seq=354 ttl=64 time=41.9 ms
64 bytes from 10.0.0.12: icmp_seq=355 ttl=64 time=25.9 ms
64 bytes from 10.0.0.12: icmp_seq=356 ttl=64 time=34.4 ms
64 bytes from 10.0.0.12: icmp_seq=357 ttl=64 time=26.7 ms
64 bytes from 10.0.0.12: icmp_seq=358 ttl=64 time=34.9 ms
64 bytes from 10.0.0.12: icmp_seq=359 ttl=64 time=29.1 ms
64 bytes from 10.0.0.12: icmp_seq=360 ttl=64 time=24.9 ms
64 bytes from 10.0.0.12: icmp_seq=361 ttl=64 time=24.8 ms
64 bytes from 10.0.0.12: icmp_seq=362 ttl=64 time=24.7 ms
64 bytes from 10.0.0.12: icmp_seq=363 ttl=64 time=29.8 ms
64 bytes from 10.0.0.12: icmp_seq=364 ttl=64 time=41.2 ms
64 bytes from 10.0.0.12: icmp_seq=365 ttl=64 time=34.2 ms
64 bytes from 10.0.0.12: icmp_seq=366 ttl=64 time=30.5 ms
64 bytes from 10.0.0.12: icmp_seq=367 ttl=64 time=36.2 ms
64 bytes from 10.0.0.12: icmp_seq=368 ttl=64 time=34.7 ms
no answer yet for icmp_seq=369
no answer yet for icmp_seq=370
no answer yet for icmp_seq=371
no answer yet for icmp_seq=372
64 bytes from 10.0.0.12: icmp_seq=369 ttl=64 time=2111 ms
no answer yet for icmp_seq=373
no answer yet for icmp_seq=374
no answer yet for icmp_seq=375
64 bytes from 10.0.0.12: icmp_seq=370 ttl=64 time=4819 ms
no answer yet for icmp_seq=376
no answer yet for icmp_seq=377
no answer yet for icmp_seq=378
no answer yet for icmp_seq=379
no answer yet for icmp_seq=380
no answer yet for icmp_seq=381
no answer yet for icmp_seq=382
64 bytes from 10.0.0.12: icmp_seq=371 ttl=64 time=9817 ms
no answer yet for icmp_seq=383
no answer yet for icmp_seq=384
64 bytes from 10.0.0.12: icmp_seq=372 ttl=64 time=10189 ms
no answer yet for icmp_seq=385
64 bytes from 10.0.0.12: icmp_seq=373 ttl=64 time=10029 ms
no answer yet for icmp_seq=386
64 bytes from 10.0.0.12: icmp_seq=374 ttl=64 time=9059 ms
64 bytes from 10.0.0.12: icmp_seq=375 ttl=64 time=7972 ms
64 bytes from 10.0.0.12: icmp_seq=376 ttl=64 time=7099 ms
64 bytes from 10.0.0.12: icmp_seq=378 ttl=64 time=5123 ms
64 bytes from 10.0.0.12: icmp_seq=379 ttl=64 time=4140 ms
64 bytes from 10.0.0.12: icmp_seq=381 ttl=64 time=3195 ms
no answer yet for icmp_seq=387
no answer yet for icmp_seq=388
no answer yet for icmp_seq=389
no answer yet for icmp_seq=390
no answer yet for icmp_seq=391
64 bytes from 10.0.0.12: icmp_seq=384 ttl=64 time=3241 ms
no answer yet for icmp_seq=392
64 bytes from 10.0.0.12: icmp_seq=386 ttl=64 time=2464 ms
no answer yet for icmp_seq=393
